link,location,no_checkins_all_time,no_users_all_time,monthly,beer_name,beer_stye,abv,ibu,beer_rating,raters,added,beer_link
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Brett Kirsch Gose,Sour - Gose - Fruited,5% ABV,N/A IBU,(3.76),733 Ratings,Added 12/11/16,https://untappd.com/b/trois-dames-brett-kirsch-gose/1858776
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Sauvageonne,Sour - Other,6% ABV,N/A IBU,(3.95),653 Ratings,Added 04/15/12,https://untappd.com/b/trois-dames-sauvageonne/159878
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Vieille Saison,Farmhouse Ale - Saison,8% ABV,N/A IBU,(3.92),656 Ratings,Added 03/17/16,https://untappd.com/b/trois-dames-vieille-saison/1469295
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Cerveza Sin Frontera (Cognac Barrel Aged),Sour - Other,7.8% ABV,N/A IBU,(4.02),631 Ratings,Added 06/24/17,https://untappd.com/b/trois-dames-cerveza-sin-frontera-cognac-barrel-aged/2161296
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Tropicale IPA,IPA - American,6% ABV,N/A IBU,(3.66),569 Ratings,Added 11/25/14,https://untappd.com/b/trois-dames-tropicale-ipa/888543
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Good Morning IPA,IPA - American,4% ABV,N/A IBU,(3.42),508 Ratings,Added 04/24/15,https://untappd.com/b/trois-dames-good-morning-ipa/1058437
https://untappd.com/brewery/4720,"Sainte-Croix, Vaud Switzerland","68,155","33,601",270,Wheat Vieille Cave Saison,Farmhouse Ale - Saison,6.8% ABV,N/A IBU,(4.02),455 Ratings,Added 10/02/16,https://untappd.com/b/trois-dames-wheat-vieille-cave-saison/1759815
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Log-out & Live,Pale Ale - American,5% ABV,42 IBU,(3.57),"4,129 Ratings",Added 07/23/16,https://untappd.com/b/whitefrontier-log-out-and-live/1657659
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Amor Fati,IPA - American,6.5% ABV,62 IBU,(3.69),"3,882 Ratings",Added 07/23/16,https://untappd.com/b/whitefrontier-amor-fati/1657661
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,FWT / Freeride World Tour,Pale Ale - American,5% ABV,N/A IBU,(3.65),"3,554 Ratings",Added 02/11/17,https://untappd.com/b/whitefrontier-fwt-freeride-world-tour/1944088
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Pillows,Wheat Beer - Other,4% ABV,N/A IBU,(3.48),"1,892 Ratings",Added 07/23/16,https://untappd.com/b/whitefrontier-pillows/1657662
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Petite,Kellerbier / Zwickelbier,4.8% ABV,N/A IBU,(3.31),"1,278 Ratings",Added 07/23/16,https://untappd.com/b/whitefrontier-petite/1657658
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,FWT Session IPA,IPA - Session / India Session Ale,3.5% ABV,N/A IBU,(3.51),"1,121 Ratings",Added 03/23/19,https://untappd.com/b/whitefrontier-fwt-session-ipa/3140698
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Raspberry Melba,Sour - Fruited,5% ABV,N/A IBU,(3.77),"1,097 Ratings",Added 06/28/17,https://untappd.com/b/whitefrontier-raspberry-melba/2167120
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,How Soon Is Now?,IPA - Imperial / Double,8.2% ABV,N/A IBU,(3.98),"1,079 Ratings",Added 06/20/18,https://untappd.com/b/whitefrontier-how-soon-is-now/2709628
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Moroccan Gose,Sour - Gose,5.5% ABV,N/A IBU,(3.72),974 Ratings,Added 06/28/17,https://untappd.com/b/whitefrontier-moroccan-gose/2167349
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Confetti Western,IPA - Triple,10% ABV,N/A IBU,(4.02),943 Ratings,Added 04/01/19,https://untappd.com/b/whitefrontier-confetti-western/3155953
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,1920 - DDH IPA,IPA - American,6.4% ABV,N/A IBU,(3.77),814 Ratings,Added 04/06/18,https://untappd.com/b/whitefrontier-1920-ddh-ipa/2587728
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Paradise Lost,IPA - Triple,10.3% ABV,N/A IBU,(3.86),678 Ratings,Added 01/23/19,https://untappd.com/b/whitefrontier-paradise-lost/3048211
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,33 1/3 RPM,IPA - Imperial / Double,8.5% ABV,N/A IBU,(3.84),636 Ratings,Added 04/18/19,https://untappd.com/b/whitefrontier-33-1-3-rpm/3182633
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,New England DIPA,IPA - Imperial / Double New England,9.3% ABV,N/A IBU,(3.91),527 Ratings,Added 03/10/17,https://untappd.com/b/whitefrontier-new-england-dipa/1988264
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Slow Runnings,Brown Ale - English,4% ABV,N/A IBU,(3.34),571 Ratings,Added 01/15/19,https://untappd.com/b/whitefrontier-slow-runnings/3037410
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Subtle Twist,Sour - Gose,5% ABV,N/A IBU,(3.59),536 Ratings,Added 04/01/19,https://untappd.com/b/whitefrontier-subtle-twist/3155596
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Blueberry Kettle Sour,Sour - Fruited,6% ABV,18 IBU,(3.34),526 Ratings,Added 10/09/18,https://untappd.com/b/whitefrontier-blueberry-kettle-sour/2884533
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,To Be Kind,IPA - New England,6% ABV,N/A IBU,(3.7),510 Ratings,Added 09/20/19,https://untappd.com/b/whitefrontier-to-be-kind/3441895
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Jamaican Rum BA Old Ale,Old Ale,13% ABV,N/A IBU,(3.91),489 Ratings,Added 11/22/18,https://untappd.com/b/whitefrontier-jamaican-rum-ba-old-ale/2954110
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Foreign Extra Stout,Stout - Other,7.5% ABV,N/A IBU,(3.62),487 Ratings,Added 12/06/18,https://untappd.com/b/whitefrontier-foreign-extra-stout/2974902
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Calypso DIPA,IPA - Imperial / Double,8% ABV,N/A IBU,(3.88),418 Ratings,Added 04/13/18,https://untappd.com/b/whitefrontier-calypso-dipa/2600253
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Moscháto - Brut IPA W/Muscat Must,IPA - Brut,5.8% ABV,N/A IBU,(3.45),449 Ratings,Added 11/24/18,https://untappd.com/b/whitefrontier-moschato-brut-ipa-w-muscat-must/2958241
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,"NEIPA W/Nugget, Amarillo & El Dorado",IPA - Imperial / Double New England,6.5% ABV,N/A IBU,(3.79),430 Ratings,Added 08/23/19,https://untappd.com/b/whitefrontier-neipa-w-nugget-amarillo-and-el-dorado/3396779
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Bourbon BA Imperial Stout,Stout - Imperial / Double,11.5% ABV,N/A IBU,(3.89),445 Ratings,Added 11/22/18,https://untappd.com/b/whitefrontier-bourbon-ba-imperial-stout/2954109
https://untappd.com/brewery/185140,"Martigny, Valais/Wallis Switzerland","51,136","20,074",739,Amarillo Ekuanot Idaho 7 DIPA,IPA - Imperial / Double,8.2% ABV,N/A IBU,(3.86),432 Ratings,Added 09/06/18,https://untappd.com/b/whitefrontier-amarillo-ekuanot-idaho-7-dipa/2831896
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Draft,Golden Ale,4.7% ABV,18 IBU,(3.28),"6,962 Ratings",Added 03/08/14,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-draft/610495
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Trüeb,Pale Ale - Australian,5.2% ABV,35 IBU,(3.58),"3,220 Ratings",Added 04/26/13,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-trueb/352679
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Amber,Red Ale - American Amber / Red,5.4% ABV,25 IBU,(3.5),"2,689 Ratings",Added 04/26/13,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-amber/352589
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,India Pale Ale,IPA - English,6% ABV,60 IBU,(3.58),"2,551 Ratings",Added 09/04/13,https://untappd.com/b/doppelleu-brauwerkstatt-india-pale-ale/446246
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Hell,Lager - Helles,5% ABV,21 IBU,(3.41),"2,136 Ratings",Added 04/26/13,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-hell/352563
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Oak Wood Red Ale,Red Ale - Imperial / Double,7% ABV,35 IBU,(3.6),"1,921 Ratings",Added 09/04/13,https://untappd.com/b/doppelleu-brauwerkstatt-oak-wood-red-ale/446256
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab White,Wheat Beer - Other,5% ABV,N/A IBU,(3.36),"1,446 Ratings",Added 03/14/15,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-white/1010364
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Weize,Witbier,5% ABV,14 IBU,(3.32),"1,484 Ratings",Added 07/23/13,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-weize/412279
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Summer,Witbier,4.8% ABV,17 IBU,(3.42),"1,157 Ratings",Added 06/14/15,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-summer/1124960
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Chopfab Dunkel,Stout - Irish Dry,4.5% ABV,30 IBU,(3.3),878 Ratings,Added 11/28/13,https://untappd.com/b/doppelleu-brauwerkstatt-chopfab-dunkel/516688
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Belgian Tripel,Belgian Tripel,8.5% ABV,30 IBU,(3.5),864 Ratings,Added 02/22/15,https://untappd.com/b/doppelleu-brauwerkstatt-belgian-tripel/987082
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Double IPA,IPA - Imperial / Double,7.8% ABV,80 IBU,(3.61),887 Ratings,Added 04/28/18,https://untappd.com/b/doppelleu-brauwerkstatt-double-ipa/2622661
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Brewmaster Ed.20 Blueberry Honey Ale,Fruit Beer,5.8% ABV,N/A IBU,(3.42),417 Ratings,Added 08/22/19,https://untappd.com/b/doppelleu-brauwerkstatt-brewmaster-ed-20-blueberry-honey-ale/3395358
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Citra Double Wit,Witbier,6.5% ABV,45 IBU,(3.64),391 Ratings,Added 10/10/15,https://untappd.com/b/doppelleu-brauwerkstatt-citra-double-wit/1267541
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Piwi's Red Ale,Red Ale - Other,5.4% ABV,20 IBU,(3.39),367 Ratings,Added 07/07/18,https://untappd.com/b/doppelleu-brauwerkstatt-piwi-s-red-ale/2736488
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Brewmaster Ed.21 Fresh Hop White,Bock - Weizenbock,7.5% ABV,N/A IBU,(3.41),387 Ratings,Added 11/13/19,https://untappd.com/b/doppelleu-brauwerkstatt-brewmaster-ed-21-fresh-hop-white/3529245
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Brewmaster Ed.19 Ginger Mint Session,IPA - Session / India Session Ale,4.3% ABV,55 IBU,(3.09),360 Ratings,Added 05/16/19,https://untappd.com/b/doppelleu-brauwerkstatt-brewmaster-ed-19-ginger-mint-session/3230509
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Bleifrei,Non-Alcoholic Beer,0.5% ABV,40 IBU,(2.65),339 Ratings,Added 08/24/17,https://untappd.com/b/doppelleu-brauwerkstatt-bleifrei/2258817
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Brewmaster Ed.22 Tonka Dubbel,Belgian Dubbel,6.8% ABV,65 IBU,(3.49),208 Ratings,Added 02/16/20,https://untappd.com/b/doppelleu-brauwerkstatt-brewmaster-ed-22/3678042
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,1er Cru 02,Belgian Quadrupel,13.2% ABV,N/A IBU,(3.51),104 Ratings,Added 11/19/18,https://untappd.com/b/doppelleu-brauwerkstatt-1er-cru-02/2950205
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Spiced Chlaus Ale,Spiced / Herbed Beer,12.6% ABV,N/A IBU,(3.01),108 Ratings,Added 11/08/18,https://untappd.com/b/doppelleu-brauwerkstatt-spiced-chlaus-ale/2931165
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Special Edition Chili Porter,Porter - Other,5.6% ABV,N/A IBU,(2.8),56 Ratings,Added 11/06/19,https://untappd.com/b/doppelleu-brauwerkstatt-special-edition-chili-porter/3517838
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Special Edition Cinnamon Red Ale,Red Ale - Other,6.9% ABV,N/A IBU,(3.35),49 Ratings,Added 11/06/19,https://untappd.com/b/doppelleu-brauwerkstatt-special-edition-cinnamon-red-ale/3517820
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,Special Edition Pumpkin Spice Ale,Pumpkin / Yam Beer,6.8% ABV,N/A IBU,(3.26),46 Ratings,Added 12/06/19,https://untappd.com/b/doppelleu-brauwerkstatt-special-edition-pumpkin-spice-ale/3566264
https://untappd.com/brewery/62434,"Winterthur, Zürich Switzerland","44,761","15,407",492,1er Cru 01,Barleywine - Other,11.8% ABV,N/A IBU,(4.2),33 Ratings,Added 03/04/18,https://untappd.com/b/doppelleu-brauwerkstatt-1er-cru-01/2538696
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Lager,Lager - Helles,4.8% ABV,N/A IBU,(3.05),"8,172 Ratings",Added 11/23/10,https://untappd.com/b/brauerei-eichhof-lager/10534
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Braugold,Pilsner - Other,5.2% ABV,23 IBU,(3.07),"2,410 Ratings",Added 01/29/11,https://untappd.com/b/brauerei-eichhof-braugold/27147
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Kloster,Kellerbier / Zwickelbier,4.8% ABV,16 IBU,(3.21),"1,590 Ratings",Added 03/24/11,https://untappd.com/b/brauerei-eichhof-kloster/39337
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Hubertus,Lager - Munich Dunkel,5.7% ABV,19 IBU,(3.27),"1,668 Ratings",Added 07/08/11,https://untappd.com/b/brauerei-eichhof-hubertus/63029
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Retro,Lager - Helles,4.8% ABV,N/A IBU,(3.04),"1,446 Ratings",Added 03/28/17,https://untappd.com/b/brauerei-eichhof-retro/2016320
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Bügelbräu,Lager - Helles,4.9% ABV,15 IBU,(3.19),"1,258 Ratings",Added 06/24/11,https://untappd.com/b/brauerei-eichhof-bugelbrau/59573
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Urfrisch,Lager - Helles,4.9% ABV,N/A IBU,(3.02),"1,281 Ratings",Added 02/20/19,https://untappd.com/b/brauerei-eichhof-urfrisch/3090630
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Barbara,Bock - Single / Traditional,6.5% ABV,27 IBU,(3.12),562 Ratings,Added 04/08/11,https://untappd.com/b/brauerei-eichhof-barbara/42370
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Trüeb,Kellerbier / Zwickelbier,5.2% ABV,N/A IBU,(3.22),526 Ratings,Added 02/25/18,https://untappd.com/b/brauerei-eichhof-eichhof-trueb/2530434
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Radler,Shandy / Radler,2% ABV,10 IBU,(3.04),359 Ratings,Added 01/17/14,https://untappd.com/b/brauerei-eichhof-radler/562706
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Pony,Märzen,5.2% ABV,33 IBU,(2.99),392 Ratings,Added 07/20/12,https://untappd.com/b/brauerei-eichhof-pony/202583
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Alkoholfrei,Non-Alcoholic Beer,0.4% ABV,22 IBU,(2.19),314 Ratings,Added 03/21/14,https://untappd.com/b/brauerei-eichhof-alkoholfrei/623453
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Spiess,Lager - Euro Pale,4.8% ABV,8 IBU,(2.9),172 Ratings,Added 02/28/13,https://untappd.com/b/brauerei-eichhof-spiess/318415
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Honig,Honey Beer,4.8% ABV,N/A IBU,(3.05),99 Ratings,Added 05/19/16,https://untappd.com/b/brauerei-eichhof-honig/1561519
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Radler 0.0,Shandy / Radler,N/A ABV,N/A IBU,(2.61),112 Ratings,Added 08/14/16,https://untappd.com/b/brauerei-eichhof-radler-0-0/1690414
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Panaché,Non-Alcoholic Beer,0.5% ABV,N/A IBU,(2.45),71 Ratings,Added 07/07/15,https://untappd.com/b/brauerei-eichhof-panache/1152041
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Kulturbräu,Lager - Euro Pale,4.9% ABV,N/A IBU,(3.01),24 Ratings,Added 05/03/14,https://untappd.com/b/brauerei-eichhof-kulturbrau/668903
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Lemon,Shandy / Radler,5% ABV,N/A IBU,(2.99),17 Ratings,Added 07/17/13,https://untappd.com/b/brauerei-eichhof-eichhof-lemon/407571
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,IPA,IPA - English,7% ABV,35 IBU,(N/A),7 Ratings,Added 05/19/16,https://untappd.com/b/brauerei-eichhof-ipa/1561531
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Weisse Eiche,Belgian Strong Golden Ale,8.5% ABV,N/A IBU,(N/A),8 Ratings,Added 05/19/16,https://untappd.com/b/brauerei-eichhof-weisse-eiche/1561545
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Cuvée Natalis,Bock - Doppelbock,8.5% ABV,N/A IBU,(N/A),7 Ratings,Added 12/22/16,https://untappd.com/b/brauerei-eichhof-cuvee-natalis/1875468
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Lager Jubiläumsedition,Lager - Helles,4.8% ABV,N/A IBU,(N/A),8 Ratings,Added 09/18/19,https://untappd.com/b/brauerei-eichhof-eichhof-lager-jubilaumsedition/3438156
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Naturtrüeb,Lager - Pale,N/A ABV,N/A IBU,(N/A),7 Ratings,Added 11/09/19,https://untappd.com/b/brauerei-eichhof-eichhof-naturtrueb/3523767
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Ruedi Bier,Lager - Helles,N/A ABV,N/A IBU,(N/A),5 Ratings,Added 12/15/17,https://untappd.com/b/brauerei-eichhof-ruedi-bier/2430806
https://untappd.com/brewery/51157,"Lucerne, Luzern Switzerland","27,106","14,375",76,Eichhof Amber,Lager - Amber,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 03/19/19,https://untappd.com/b/brauerei-eichhof-eichhof-amber/3134951
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Embuscade,IPA - American,6.7% ABV,65 IBU,(3.66),"3,401 Ratings",Added 05/17/14,https://untappd.com/b/la-nebuleuse-embuscade/683954
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Stirling ,California Common,5.3% ABV,38 IBU,(3.61),"2,846 Ratings",Added 03/05/14,https://untappd.com/b/la-nebuleuse-stirling/607344
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Malt Capone,Porter - Other,7% ABV,30 IBU,(3.69),"1,347 Ratings",Added 05/24/14,https://untappd.com/b/la-nebuleuse-malt-capone/691901
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Namur Express,Belgian Blonde,6.7% ABV,24 IBU,(3.57),762 Ratings,Added 04/28/14,https://untappd.com/b/la-nebuleuse-namur-express/663433
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Double Oat IPA,IPA - Imperial / Double,8% ABV,20 IBU,(3.86),637 Ratings,Added 10/17/18,https://untappd.com/b/la-nebuleuse-double-oat-ipa/2896273
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,ÜberWeiss,Hefeweizen,5.5% ABV,15 IBU,(3.42),634 Ratings,Added 04/30/15,https://untappd.com/b/la-nebuleuse-uberweiss/1066277
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Am'wheat,Wheat Beer - American Pale Wheat,5% ABV,25 IBU,(3.41),581 Ratings,Added 04/04/16,https://untappd.com/b/la-nebuleuse-am-wheat/1496732
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,Hold'hop,IPA - Imperial / Double,8% ABV,85 IBU,(3.88),608 Ratings,Added 06/22/17,https://untappd.com/b/la-nebuleuse-hold-hop/2156892
https://untappd.com/brewery/113757,"Renens, Vaud Switzerland","21,668","8,045",276,I.P.A. Italian Pizza Ale,IPA - International,5.3% ABV,35 IBU,(3.2),436 Ratings,Added 04/29/17,https://untappd.com/b/la-nebuleuse-i-p-a-italian-pizza-ale/2067319
